Date,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_SIGNAL,BB_UPPER,BB_LOWER,BB_MIDDLE,ADX_14,OBV
2023-03-29,154.5809997558594,150.32719970703124,157.19001585011205,153.97075436011158,0.6502496244273481,-0.9475455680531129,-1.2579996240058784,162.93250946139815,146.22949005032066,154.5809997558594,0.35682962432738224,1.3441328391196383
2023-03-30,155.40349960327148,150.87019958496094,157.98539812091812,154.5921800082775,0.6724219353593794,-0.8522644718026271,-1.177914822313028,163.39162505724005,147.41537414930292,155.40349960327148,0.3615793082405731,1.452696043028381
2023-03-31,156.09699935913088,151.4627993774414,159.04918208638983,155.3557217777743,0.7046350592481312,-0.7122309042723032,-1.0803770544833757,164.85737979368182,147.33661892457994,156.09699935913088,0.37070059970322045,1.61657484243355
2023-04-03,156.7139991760254,152.02879943847654,160.14469225293684,156.15677928823143,0.7194884652158402,-0.5763789135811915,-0.9702924447846982,166.48234237660057,146.94565597545022,156.7139991760254,0.3813259105953033,1.7594235631454904
2023-04-04,157.41549911499024,152.51919952392578,160.98858650368695,156.85849970264485,0.7032938079106131,-0.4992900102272683,-0.8651472575368891,167.64186031925558,147.1891379107249,157.41549911499024,0.3920989250979518,1.5906025349518167
2023-04-05,157.95999908447266,152.94379943847656,161.41495696570988,157.36972153999233,0.6488287058236395,-0.5092795867434617,-0.7856469783756805,168.32602773455721,147.5939704343881,157.95999908447266,0.3861058399445033,1.4036160245311478
2023-04-06,158.66349945068362,153.39979949951174,161.9141949190021,157.90974243792692,0.6623804954404144,-0.5021770457408706,-0.7219842444855944,168.8313950351492,148.49560386621803,158.66349945068362,0.3805408323020154,1.5158281313555688
2023-04-10,159.33999938964845,153.76119934082033,161.93201089750897,158.2149466113617,0.5906502457446364,-0.5908452232654646,-0.6947526490779566,168.40081765438123,150.27918112491568,159.33999938964845,0.3670075100188419,1.328815856133994
2023-04-11,159.85649948120118,154.05859954833986,161.75785584431648,158.4064322736133,0.5601015073174068,-0.7095206582479079,-0.7039426204287589,167.91009400408998,151.80290495831238,159.85649948120118,0.35538275712632894,1.152570345079161
2023-04-12,160.23199996948244,154.40059967041017,161.50280203803942,158.53188218693938,0.5428925714111839,-0.8328836708863471,-0.7433317195244793,167.52329315808294,152.94070678088195,160.23199996948244,0.34137275265486733,0.9607777719548598
