Price,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT,AAPL,GOOGL,MSFT
Date,,,,,,,,,,,,,,,,,,
2022-12-12,142.4805908203125,92.67082977294922,247.07528686523438,144.49000549316406,93.30999755859375,252.50999450683594,144.5,93.55999755859375,252.5399932861328,141.05999755859375,91.61000061035156,247.1699981689453,142.6999969482422,92.70999908447266,247.4499969482422,70462700,29420000,30665100
2022-12-13,143.44696044921875,94.97494506835938,251.39039611816406,145.47000122070312,95.62999725341797,256.9200134277344,149.97000122070312,99.52999877929688,263.9200134277344,144.24000549316406,95.02999877929688,253.07000732421875,149.5,97.76000213623047,261.69000244140625,93886200,40593700,42196900
2022-12-14,141.2183837890625,94.41878509521484,251.68392944335938,143.2100067138672,95.06999969482422,257.2200012207031,146.66000366210938,96.87000274658203,262.5899963378906,141.16000366210938,93.5999984741211,254.30999755859375,145.35000610351562,95.19999694824219,257.1300048828125,82291200,28733600,35410900
2022-12-15,134.6016845703125,90.23762512207031,243.65061950683594,136.5,90.86000061035156,249.00999450683594,141.8000030517578,93.63999938964844,254.1999969482422,136.02999877929688,90.01000213623047,247.33999633789062,141.11000061035156,93.12999725341797,253.72000122070312,98931900,40107000,35560400
2022-12-16,132.63937377929688,89.64173889160156,239.42361450195312,134.50999450683594,90.26000213623047,244.69000244140625,137.64999389648438,91.33000183105469,249.83999633789062,133.72999572753906,89.5199966430664,243.50999450683594,136.69000244140625,90.76000213623047,248.5500030517578,160156900,58011800,86102000
2022-12-19,130.52914428710938,87.83419799804688,235.2748565673828,132.3699951171875,88.44000244140625,240.4499969482422,135.1999969482422,90.55999755859375,245.2100067138672,131.32000732421875,88.20999908447266,238.7100067138672,135.11000061035156,90.26000213623047,244.86000061035156,79592600,29493000,29696400
2022-12-20,130.4601287841797,88.41021728515625,236.59576416015625,132.3000030517578,89.0199966430664,241.8000030517578,133.25,89.18000030517578,242.91000366210938,129.88999938964844,87.44000244140625,238.4199981689453,131.38999938964844,88.11000061035156,239.39999389648438,77432800,23453800,25150800
2022-12-21,133.56626892089844,88.96638488769531,239.16917419433594,135.4499969482422,89.58000183105469,244.42999267578125,136.80999755859375,90.22000122070312,245.6199951171875,132.75,88.31999969482422,240.11000061035156,132.97999572753906,89.08000183105469,241.69000244140625,85928000,24745600,23690600
2022-12-22,130.39108276367188,87.15885162353516,233.0635223388672,132.22999572753906,87.76000213623047,238.19000244140625,134.55999755859375,88.54000091552734,241.99000549316406,130.3000030517578,86.31999969482422,233.8699951171875,134.35000610351562,88.16000366210938,241.25999450683594,77852100,27658300,28651700
2022-12-23,130.02621459960938,88.61878967285156,233.59188842773438,131.86000061035156,89.2300033569336,238.72999572753906,132.4199981689453,89.55000305175781,238.8699951171875,129.63999938964844,87.06999969482422,233.94000244140625,130.9199981689453,87.11000061035156,236.11000061035156,63814900,23003000,21207000
2022-12-27,128.22166442871094,86.79138946533203,231.85997009277344,130.02999877929688,87.38999938964844,236.9600067138672,131.41000366210938,88.94000244140625,238.92999267578125,128.72000122070312,87.01000213623047,235.8300018310547,131.3800048828125,88.80000305175781,238.6999969482422,69007800,20097300,16688600
2022-12-28,124.28715515136719,85.43077087402344,229.48228454589844,126.04000091552734,86.0199966430664,234.52999877929688,131.02999877929688,88.04000091552734,239.72000122070312,125.87000274658203,85.94000244140625,234.1699981689453,129.6699981689453,86.9800033569336,236.88999938964844,85438400,19523200,17457100
2022-12-29,127.80750274658203,87.8441390991211,235.8227996826172,129.61000061035156,88.44999694824219,241.00999450683594,130.47999572753906,88.8499984741211,241.9199981689453,127.7300033569336,86.61000061035156,235.64999389648438,127.98999786376953,86.62000274658203,235.64999389648438,75703700,23333500,19770700
2022-12-30,128.1230926513672,87.62564849853516,234.65843200683594,129.92999267578125,88.2300033569336,239.82000732421875,129.9499969482422,88.30000305175781,239.9600067138672,127.43000030517578,86.56999969482422,236.66000366210938,128.41000366210938,86.9800033569336,238.2100067138672,77034200,23986300,21938500
2023-01-03,123.33065795898438,88.50953674316406,234.42356872558594,125.06999969482422,89.12000274658203,239.5800018310547,130.89999389648438,91.05000305175781,245.75,124.16999816894531,88.5199966430664,237.39999389648438,130.27999877929688,89.58999633789062,243.0800018310547,112117500,28131200,25740000
2023-01-04,124.60269927978516,87.47666931152344,224.1691436767578,126.36000061035156,88.08000183105469,229.10000610351562,128.66000366210938,90.6500015258789,232.8699951171875,125.08000183105469,87.2699966430664,225.9600067138672,126.88999938964844,90.3499984741211,232.27999877929688,89113600,34854800,50623400
2023-01-05,123.28134155273438,85.60953521728516,217.5252685546875,125.0199966430664,86.19999694824219,222.30999755859375,127.7699966430664,87.56999969482422,227.5500030517578,124.76000213623047,85.9000015258789,221.75999450683594,127.12999725341797,87.47000122070312,227.1999969482422,80962700,27194400,39585600
2023-01-06,127.81736755371094,86.74172973632812,220.08889770507812,129.6199951171875,87.33999633789062,224.92999267578125,130.2899932861328,87.69000244140625,225.75999450683594,124.88999938964844,84.86000061035156,219.35000610351562,126.01000213623047,86.79000091552734,223.0,87754700,41381500,43613600
2023-01-09,128.33999633789062,87.41706848144531,222.23175048828125,130.14999389648438,88.0199966430664,227.1199951171875,133.41000366210938,90.05000305175781,231.24000549316406,129.88999938964844,87.86000061035156,226.41000366210938,130.47000122070312,88.36000061035156,226.4499969482422,70790800,29003900,27369800
2023-01-10,128.91192626953125,87.8143310546875,223.92453002929688,130.72999572753906,88.41999816894531,228.85000610351562,131.25999450683594,88.66999816894531,231.30999755859375,128.1199951171875,85.83000183105469,227.3300018310547,130.25999450683594,85.9800033569336,227.75999450683594,63896200,30467800,27033900
2023-01-11,131.63356018066406,90.8930892944336,230.69557189941406,133.49000549316406,91.5199966430664,235.77000427246094,133.50999450683594,91.5999984741211,235.9499969482422,130.4600067138672,89.01000213623047,231.11000061035156,131.25,89.18000030517578,231.2899932861328,69458900,26862000,28669300
2023-01-12,131.55465698242188,90.50577545166016,233.37661743164062,133.41000366210938,91.12999725341797,238.50999450683594,134.25999450683594,91.87000274658203,239.89999389648438,131.44000244140625,89.75,233.55999755859375,133.8800048828125,91.4800033569336,235.25999450683594,71379600,30258100,27269500
2023-01-13,132.8858642578125,91.4889907836914,234.0811309814453,134.75999450683594,92.12000274658203,239.22999572753906,134.9199981689453,92.19000244140625,239.3699951171875,131.66000366210938,90.12999725341797,234.9199981689453,132.02999877929688,90.8499984741211,237.0,57809700,26329200,21333300
2023-01-17,134.0494842529297,90.66468048095703,235.17698669433594,135.94000244140625,91.29000091552734,240.35000610351562,137.2899932861328,92.25,240.91000366210938,134.1300048828125,90.05000305175781,237.08999633789062,134.8300018310547,92.05999755859375,237.97000122070312,63646600,32602400,29831300
2023-01-18,133.32960510253906,90.49584197998047,230.73471069335938,135.2100067138672,91.12000274658203,235.80999755859375,138.61000061035156,92.80000305175781,242.3800048828125,135.02999877929688,90.63999938964844,235.52000427246094,136.82000732421875,92.13999938964844,241.57000732421875,69672800,29116700,30028700
2023-01-19,133.38880920410156,92.41262817382812,226.93821716308594,135.27000427246094,93.05000305175781,231.92999267578125,136.25,93.61000061035156,235.52000427246094,133.77000427246094,90.62999725341797,230.67999267578125,134.0800018310547,90.72000122070312,233.77999877929688,58280400,37000400,28623000
2023-01-20,135.95262145996094,97.34857940673828,235.04981994628906,137.8699951171875,98.0199966430664,240.22000122070312,138.02000427246094,98.30000305175781,240.74000549316406,134.22000122070312,95.0199966430664,234.50999450683594,135.27999877929688,95.0999984741211,234.86000061035156,80223600,63191100,35389800
2023-01-23,139.14759826660156,99.10646057128906,237.35902404785156,141.11000061035156,99.79000091552734,242.5800018310547,143.32000732421875,100.04000091552734,245.1699981689453,137.89999389648438,97.5,239.64999389648438,138.1199951171875,97.94999694824219,241.10000610351562,81760300,40005100,31934000
2023-01-24,140.54783630371094,97.03076934814453,236.83062744140625,142.52999877929688,97.69999694824219,242.0399932861328,143.16000366210938,99.61000061035156,243.9499969482422,140.3000030517578,97.19999694824219,240.44000244140625,140.30999755859375,98.0999984741211,242.5,66435100,33078500,40234400
2023-01-25,139.8871612548828,94.5677490234375,235.431396484375,141.86000061035156,95.22000122070312,240.61000061035156,142.42999267578125,96.16000366210938,243.3000030517578,138.80999755859375,93.76000213623047,230.89999389648438,140.88999938964844,95.56999969482422,234.47999572753906,65799300,42330000,66526600
2023-01-26,141.95797729492188,96.85199737548828,242.66233825683594,143.9600067138672,97.5199966430664,248.0,144.25,97.56999969482422,248.30999755859375,141.89999389648438,95.37999725341797,242.0,143.1699981689453,96.5,243.64999389648438,54105100,30114000,33454500
2023-01-27,143.90052795410156,98.6893310546875,242.8188934326172,145.92999267578125,99.37000274658203,248.16000366210938,147.22999572753906,100.31999969482422,249.8300018310547,143.0800018310547,97.30999755859375,246.8300018310547,143.16000366210938,97.30999755859375,248.99000549316406,70555800,33879800,26498900
2023-01-30,141.01129150390625,96.2759780883789,237.48623657226562,143.0,96.94000244140625,242.7100067138672,145.5500030517578,98.29000091552734,245.60000610351562,142.85000610351562,96.4000015258789,242.1999969482422,144.9600067138672,97.4800033569336,244.50999450683594,64015300,27226200,25867400
2023-01-31,142.28334045410156,98.16295623779297,242.47645568847656,144.2899932861328,98.83999633789062,247.80999755859375,144.33999633789062,98.87999725341797,247.9499969482422,142.27999877929688,96.81999969482422,242.9499969482422,142.6999969482422,96.87000274658203,243.4499969482422,65874500,29870700,26541100
2023-02-01,143.40748596191406,99.7420654296875,247.3101348876953,145.42999267578125,100.43000030517578,252.75,146.61000061035156,101.19000244140625,255.17999267578125,141.32000732421875,97.58000183105469,245.47000122070312,143.97000122070312,98.70999908447266,248.0,77663600,35531100,31259900
2023-02-02,148.72254943847656,107.00199127197266,258.9050598144531,150.82000732421875,107.73999786376953,264.6000061035156,151.17999267578125,107.8499984741211,264.69000244140625,148.1699981689453,105.61000061035156,257.25,148.89999389648438,105.80000305175781,258.82000732421875,118339000,69883800,39940400
2023-02-03,152.35137939453125,104.06227111816406,252.7895965576172,154.5,104.77999877929688,258.3500061035156,157.3800048828125,107.80999755859375,264.20001220703125,147.8300018310547,102.58000183105469,257.1000061035156,148.02999877929688,102.93000030517578,259.5400085449219,154357300,65309300,29077300
2023-02-06,149.61988830566406,102.19515991210938,251.24359130859375,151.72999572753906,102.9000015258789,256.7699890136719,153.10000610351562,104.36000061035156,258.29998779296875,150.77999877929688,101.87999725341797,254.77999877929688,152.57000732421875,102.4000015258789,257.44000244140625,69858300,31999600,22518000
2023-02-07,152.49928283691406,106.90267944335938,261.80133056640625,154.64999389648438,107.63999938964844,267.55999755859375,155.22999572753906,108.18000030517578,268.7699890136719,150.63999938964844,103.12000274658203,260.0799865722656,150.63999938964844,103.22000122070312,260.5299987792969,83322600,49010200,50841400
2023-02-08,149.8072509765625,98.6893310546875,260.9892578125,151.9199981689453,99.37000274658203,266.7300109863281,154.5800018310547,103.13999938964844,276.760009765625,151.1699981689453,98.04000091552734,266.2099914550781,153.8800048828125,102.05000305175781,273.20001220703125,64120100,94743500,54686000
2023-02-09,148.77183532714844,94.35920715332031,257.9461669921875,150.8699951171875,95.01000213623047,263.6199951171875,154.3300018310547,100.02999877929688,273.9800109863281,150.4199981689453,93.62999725341797,262.79998779296875,153.77999877929688,100.0,273.79998779296875,56007100,119455000,42375100
2023-02-10,149.1372833251953,93.92220306396484,257.4374084472656,151.00999450683594,94.56999969482422,263.1000061035156,151.33999633789062,96.75,264.0899963378906,149.22000122070312,94.25,260.6600036621094,149.4600067138672,95.44999694824219,261.5299987792969,57450700,54980700,25818500
2023-02-13,151.94203186035156,93.9619369506836,265.48046875,153.85000610351562,94.61000061035156,271.32000732421875,154.25999450683594,95.19999694824219,274.6000061035156,150.9199981689453,93.83999633789062,267.1499938964844,150.9499969482422,94.73999786376953,267.6400146484375,62199000,50076100,44630900
2023-02-14,151.3001251220703,94.03146362304688,266.3121337890625,153.1999969482422,94.68000030517578,272.1700134277344,153.77000427246094,94.8499984741211,274.9700012207031,150.86000061035156,92.26000213623047,269.2799987792969,152.1199951171875,94.43000030517578,272.6700134277344,61707600,54726100,37047900
2023-02-15,153.4036865234375,96.2759780883789,264.1835632324219,155.3300018310547,96.94000244140625,269.32000732421875,155.5,97.12000274658203,270.7300109863281,152.8800048828125,94.1500015258789,266.17999267578125,153.11000061035156,94.48999786376953,268.32000732421875,65573800,50169000,28922400
2023-02-16,151.80377197265625,94.85578155517578,257.1502990722656,153.7100067138672,95.51000213623047,262.1499938964844,156.3300018310547,97.68000030517578,266.739990234375,153.35000610351562,94.73999786376953,261.8999938964844,153.50999450683594,95.37000274658203,264.0199890136719,68167900,42462600,29603600
2023-02-17,150.6581573486328,93.7037124633789,253.13829040527344,152.5500030517578,94.3499984741211,258.05999755859375,153.0,95.55999755859375,260.0899963378906,150.85000610351562,93.20999908447266,256.0,152.35000610351562,94.8499984741211,259.3900146484375,59144100,34284100,30000100
2023-02-21,146.63864135742188,91.16126251220703,247.85110473632812,148.47999572753906,91.79000091552734,252.6699981689453,151.3000030517578,93.0999984741211,255.49000549316406,148.41000366210938,91.72000122070312,251.58999633789062,150.1999969482422,93.0,254.47999572753906,58867200,33629300,28397400
2023-02-22,147.0633087158203,91.02222442626953,246.7132110595703,148.91000366210938,91.6500015258789,251.50999450683594,149.9499969482422,92.11000061035156,254.33999633789062,147.16000366210938,90.61000061035156,250.33999633789062,148.8699951171875,91.69999694824219,254.08999633789062,51011300,30884000,22491100
2023-02-23,147.54722595214844,90.26741790771484,249.91104125976562,149.39999389648438,90.88999938964844,254.77000427246094,150.33999633789062,91.94000244140625,256.8399963378906,147.24000549316406,89.76000213623047,250.47999572753906,150.08999633789062,91.91999816894531,255.55999755859375,48394200,41206400,29219100
2023-02-24,144.89059448242188,88.51947021484375,244.46688842773438,146.7100067138672,89.12999725341797,249.22000122070312,147.19000244140625,89.88999938964844,251.0,145.72000122070312,88.58000183105469,248.10000610351562,147.11000061035156,89.44000244140625,249.9600067138672,55469600,36585100,24990900
2023-02-27,146.08558654785156,89.25440216064453,245.3889617919922,147.9199981689453,89.87000274658203,250.16000366210938,149.1699981689453,90.16000366210938,252.82000732421875,147.4499969482422,89.33999633789062,249.38999938964844,147.7100067138672,89.87000274658203,252.4600067138672,44998500,27502300,21190000
2023-02-28,145.5819091796875,89.44310760498047,244.66307067871094,147.41000366210938,90.05999755859375,249.4199981689453,149.0800018310547,91.2300033569336,251.49000549316406,146.8300018310547,89.31999969482422,248.72999572753906,147.0500030517578,89.33000183105469,249.07000732421875,50547000,30142000,22491000
2023-03-01,143.5079345703125,89.74105834960938,241.5731658935547,145.30999755859375,90.36000061035156,246.27000427246094,147.22999572753906,91.02999877929688,250.92999267578125,145.00999450683594,89.66999816894531,245.7899932861328,146.8300018310547,89.9800033569336,250.75999450683594,55479000,31111200,27565300
2023-03-02,144.10049438476562,91.36980438232422,246.3208465576172,145.91000366210938,92.0,251.11000061035156,146.7100067138672,92.27999877929688,251.39999389648438,143.89999389648438,89.58999633789062,245.61000061035156,144.3800048828125,89.66000366210938,246.5500030517578,52238100,32204400,24808200
2023-03-03,149.15701293945312,93.00850677490234,250.42111206054688,151.02999877929688,93.6500015258789,255.2899932861328,151.11000061035156,93.7300033569336,255.6199951171875,147.3300018310547,92.44999694824219,251.38999938964844,148.0399932861328,92.4800033569336,252.19000244140625,70732300,35160100,30760100
2023-03-06,151.9222869873047,94.47837829589844,251.97097778320312,153.8300018310547,95.12999725341797,256.8699951171875,156.3000030517578,95.97000122070312,260.1199951171875,153.4600067138672,94.0,255.97999572753906,153.7899932861328,94.0199966430664,256.42999267578125,87558000,32639300,24109800
2023-03-07,149.71998596191406,93.21707916259766,249.3028564453125,151.60000610351562,93.86000061035156,254.14999389648438,154.02999877929688,95.66999816894531,257.69000244140625,151.1300048828125,93.52999877929688,253.38999938964844,153.6999969482422,94.9800033569336,256.29998779296875,56182000,27835500,21473200
2023-03-08,150.97418212890625,93.60440063476562,248.86141967773438,152.8699951171875,94.25,253.6999969482422,153.47000122070312,95.95999908447266,254.5399932861328,151.8300018310547,94.0,250.80999755859375,152.80999755859375,94.12000274658203,254.0399932861328,47204800,34103300,17340200
2023-03-09,148.72247314453125,91.68761444091797,247.5077667236328,150.58999633789062,92.31999969482422,252.32000732421875,154.5399932861328,95.52999877929688,259.55999755859375,150.22999572753906,91.9000015258789,251.5800018310547,153.55999755859375,94.05000305175781,255.82000732421875,53833600,28813500,26653400
2023-03-10,146.6584014892578,90.00919342041016,243.84889221191406,148.5,90.62999725341797,248.58999633789062,150.94000244140625,92.79000091552734,252.7899932861328,147.61000061035156,90.4000015258789,247.60000610351562,150.2100067138672,92.16999816894531,251.0800018310547,68572400,35941000,28333900
2023-03-13,148.60394287109375,90.48590850830078,249.07723999023438,150.47000122070312,91.11000061035156,253.9199981689453,153.13999938964844,92.56999969482422,257.9100036621094,147.6999969482422,89.41999816894531,245.72999572753906,147.80999755859375,90.08999633789062,247.39999389648438,84457100,37335600,33339700
2023-03-14,150.6976776123047,93.32630920410156,255.81622314453125,152.58999633789062,93.97000122070312,260.7900085449219,153.39999389648438,94.36000061035156,261.07000732421875,150.10000610351562,92.44000244140625,255.86000061035156,151.27999877929688,92.55999755859375,256.75,73695900,36050200,33620300
2023-03-15,151.09271240234375,95.45166015625,260.3775634765625,152.99000549316406,96.11000061035156,265.44000244140625,153.25,96.93000030517578,266.4800109863281,149.9199981689453,92.63999938964844,259.2099914550781,151.19000244140625,93.22000122070312,259.9800109863281,77167900,50622100,46028000
2023-03-16,153.917236328125,99.63282012939453,270.9323425292969,155.85000610351562,100.31999969482422,276.20001220703125,156.4600067138672,101.19000244140625,276.55999755859375,151.63999938964844,95.5,263.2799987792969,152.16000366210938,96.19999694824219,265.2099914550781,76161100,65492000,54768800
2023-03-17,153.0777587890625,100.92391967773438,274.1007080078125,155.0,101.62000274658203,279.42999267578125,156.74000549316406,102.83999633789062,283.3299865722656,154.27999877929688,100.0999984741211,276.32000732421875,156.0800018310547,100.26000213623047,278.260009765625,98944600,61028500,69527400
2023-03-20,155.44798278808594,100.52666473388672,267.0380554199219,157.39999389648438,101.22000122070312,272.2300109863281,157.82000732421875,101.75,277.4800109863281,154.14999389648438,99.87000274658203,269.8500061035156,155.07000732421875,100.12000274658203,276.9800109863281,73641400,32960400,43466600
2023-03-21,157.3046875,104.20130920410156,268.5584716796875,159.27999877929688,104.91999816894531,273.7799987792969,159.39999389648438,105.0999984741211,275.0,156.5399932861328,101.22000122070312,269.5199890136719,157.32000732421875,101.25,274.8800048828125,73938300,42110300,34558700
2023-03-22,155.87269592285156,102.66192626953125,267.0968933105469,157.8300018310547,103.37000274658203,272.2900085449219,162.13999938964844,106.58999633789062,281.0400085449219,157.80999755859375,103.33000183105469,272.17999267578125,159.3000030517578,104.2699966430664,273.3999938964844,75701800,43427400,34873300
2023-03-23,156.95904541015625,104.87664794921875,272.364501953125,158.92999267578125,105.5999984741211,277.6600036621094,161.5500030517578,106.30000305175781,281.05999755859375,157.67999267578125,104.45999908447266,275.20001220703125,158.8300018310547,105.05999755859375,277.94000244140625,67622100,40797800,36610900
2023-03-24,158.26268005371094,104.71775817871094,275.218994140625,160.25,105.44000244140625,280.57000732421875,160.33999633789062,105.48999786376953,280.6300048828125,157.85000610351562,103.83999633789062,275.2799987792969,158.86000061035156,104.98999786376953,277.239990234375,59196500,30393300,28172000
2023-03-27,156.317138671875,101.75816345214844,271.10894775390625,158.27999877929688,102.45999908447266,276.3800048828125,160.77000427246094,104.76000213623047,281.4599914550781,157.8699951171875,101.93000030517578,275.5199890136719,159.94000244140625,104.62000274658203,280.5,52390300,31120900,26840200
2023-03-28,155.69493103027344,100.33795166015625,269.9808654785156,157.64999389648438,101.02999877929688,275.2300109863281,158.49000549316406,102.44999694824219,276.1400146484375,155.97999572753906,99.73999786376953,272.04998779296875,157.97000122070312,102.44000244140625,275.7900085449219,45992200,32057900,21878600
2023-03-29,158.77622985839844,100.69548797607422,275.1601257324219,160.77000427246094,101.38999938964844,280.510009765625,161.0500030517578,102.48999786376953,281.1400146484375,159.35000610351562,100.6500015258789,278.4100036621094,159.3699951171875,102.27999877929688,278.9599914550781,51305700,28779600,25087000
2023-03-30,160.34649658203125,100.19891357421875,278.6325988769531,162.36000061035156,100.88999938964844,284.04998779296875,162.47000122070312,101.16000366210938,284.4599914550781,161.27000427246094,99.77999877929688,281.4800109863281,161.52999877929688,100.91000366210938,284.2300109863281,49501700,33086200,25053400
2023-03-31,162.85498046875,103.01946258544922,282.80157470703125,164.89999389648438,103.7300033569336,288.29998779296875,165.0,103.88999938964844,289.2699890136719,161.91000366210938,101.04000091552734,283.0,162.44000244140625,101.30000305175781,283.7300109863281,68749800,36863400,32766000
2023-04-03,164.10926818847656,103.64514923095703,281.751953125,166.1699981689453,104.36000061035156,287.2300109863281,166.2899932861328,104.52999877929688,288.2699890136719,164.22000122070312,101.93000030517578,283.95001220703125,164.27000427246094,102.38999938964844,286.5199890136719,56976200,25035400,24883300
2023-04-04,163.57594299316406,104.002685546875,281.7029113769531,165.6300048828125,104.72000122070312,287.17999267578125,166.83999633789062,105.58000183105469,290.45001220703125,165.11000061035156,104.04000091552734,285.6700134277344,166.60000610351562,104.33000183105469,287.2300109863281,46278300,24420100,25824300
2023-04-05,161.72914123535156,103.75440216064453,278.9171142578125,163.75999450683594,104.47000122070312,284.3399963378906,165.0500030517578,106.0999984741211,287.1499938964844,161.8000030517578,103.66000366210938,282.9200134277344,164.74000549316406,105.77999877929688,285.8500061035156,51511700,28290500,22064800
2023-04-06,162.6179656982422,107.67733764648438,286.03863525390625,164.66000366210938,108.41999816894531,291.6000061035156,164.9600067138672,109.16999816894531,292.0799865722656,162.0,104.33000183105469,282.0299987792969,162.42999267578125,105.26000213623047,283.2099914550781,45390100,48711500,29770300
2023-04-10,160.02059936523438,105.71090698242188,283.87078857421875,162.02999877929688,106.44000244140625,289.3900146484375,162.02999877929688,107.58999633789062,289.6000061035156,160.0800018310547,105.12000274658203,284.7099914550781,161.4199981689453,106.9800033569336,289.2099914550781,47716900,27067400,23103000
2023-04-11,158.80584716796875,104.62836456298828,277.43585205078125,160.8000030517578,105.3499984741211,282.8299865722656,162.36000061035156,106.7300033569336,285.9800109863281,160.50999450683594,104.68000030517578,281.6400146484375,162.35000610351562,106.55000305175781,285.75,47644200,26311800,27276600
2023-04-12,158.11451721191406,103.92322540283203,278.083251953125,160.10000610351562,104.63999938964844,283.489990234375,162.05999755859375,106.75,287.010009765625,159.77999877929688,104.33999633789062,281.9599914550781,161.22000122070312,106.58000183105469,284.7900085449219,50133100,24370300,27403400
2023-04-13,163.50682067871094,106.69412231445312,284.31219482421875,165.55999755859375,107.43000030517578,289.8399963378906,165.8000030517578,107.48999786376953,289.8999938964844,161.4199981689453,105.83999633789062,283.1700134277344,161.6300048828125,105.83999633789062,283.5899963378906,68445600,24843600,24222700
2023-04-14,163.16116333007812,108.12425231933594,280.68280029296875,165.2100067138672,108.87000274658203,286.1400146484375,166.32000732421875,108.94000244140625,288.4800109863281,163.82000732421875,106.83999633789062,283.69000244140625,164.58999633789062,106.88999938964844,287.0,49386500,26578000,20987900
2023-04-17,163.180908203125,105.24412536621094,283.2919921875,165.22999572753906,105.97000122070312,288.79998779296875,165.38999938964844,106.16000366210938,291.6000061035156,164.02999877929688,104.5199966430664,286.1600036621094,165.08999633789062,104.66000366210938,289.92999267578125,41516200,37571200,23836200
2023-04-18,164.40554809570312,103.7841796875,282.8702392578125,166.47000122070312,104.5,288.3699951171875,167.41000366210938,106.54000091552734,291.760009765625,165.64999389648438,104.06999969482422,287.010009765625,166.10000610351562,106.48999786376953,291.57000732421875,49923000,26596400,20161800
2023-04-19,165.55116271972656,103.46639251708984,282.94866943359375,167.6300048828125,104.18000030517578,288.45001220703125,168.16000366210938,104.9800033569336,289.04998779296875,165.5399932861328,103.06999969482422,284.5400085449219,165.8000030517578,103.58000183105469,285.989990234375,47720200,20905700,17150300
2023-04-20,164.5832977294922,104.56877899169922,280.6533203125,166.64999389648438,105.29000091552734,286.1099853515625,167.8699951171875,106.25,289.0299987792969,165.55999755859375,103.87000274658203,285.0799865722656,166.08999633789062,103.91000366210938,285.25,52456400,27820800,23244400
2023-04-21,162.9735107421875,104.68795776367188,280.30999755859375,165.02000427246094,105.41000366210938,285.760009765625,166.4499969482422,106.0,286.2699890136719,164.49000549316406,104.77999877929688,283.05999755859375,165.0500030517578,105.47000122070312,285.010009765625,58337300,25800100,21676400
2023-04-24,163.2796630859375,105.24412536621094,276.3960266113281,165.3300018310547,105.97000122070312,281.7699890136719,165.60000610351562,106.62999725341797,284.95001220703125,163.88999938964844,104.69999694824219,278.7200012207031,165.0,105.48999786376953,282.0899963378906,41949600,23542800,26611000
2023-04-25,161.739013671875,103.13864135742188,270.1672668457031,163.77000427246094,103.8499984741211,275.4200134277344,166.30999755859375,106.69000244140625,281.6000061035156,163.72999572753906,103.83999633789062,275.3699951171875,165.19000244140625,105.83000183105469,279.510009765625,48714100,46664100,45772200
2023-04-26,161.72914123535156,102.99959564208984,289.7366943359375,163.75999450683594,103.70999908447266,295.3699951171875,165.27999877929688,106.3499984741211,299.57000732421875,162.8000030517578,102.62999725341797,292.7300109863281,163.05999755859375,104.91999816894531,296.70001220703125,45498800,53347600,64599200
2023-04-27,166.32147216796875,106.85302734375,299.01629638671875,168.41000366210938,107.58999633789062,304.8299865722656,168.55999755859375,108.37000274658203,305.20001220703125,165.19000244140625,103.54000091552734,295.25,165.19000244140625,104.44999694824219,295.9700012207031,64902300,50089200,46462600
2023-04-28,167.5757293701172,106.604736328125,301.3999938964844,169.67999267578125,107.33999633789062,307.260009765625,169.85000610351562,107.3499984741211,308.92999267578125,167.8800048828125,105.08999633789062,303.30999755859375,168.49000549316406,107.04000091552734,304.010009765625,55275900,36139800,36469600
2023-05-01,167.48684692382812,106.46569061279297,299.732421875,169.58999633789062,107.19999694824219,305.55999755859375,170.4499969482422,107.98999786376953,308.6000061035156,168.63999938964844,106.81999969482422,305.1499938964844,169.27999877929688,106.83999633789062,306.9700012207031,52472900,26681700,21294100
2023-05-02,166.44984436035156,104.59857940673828,299.5853271484375,168.5399932861328,105.31999969482422,305.4100036621094,170.35000610351562,107.19999694824219,309.17999267578125,167.5399932861328,103.70999908447266,303.9100036621094,170.08999633789062,107.13999938964844,307.760009765625,48425700,30997200,26404400
2023-05-03,165.3733673095703,104.68795776367188,298.5944519042969,167.4499969482422,105.41000366210938,304.3999938964844,170.9199981689453,107.48999786376953,308.6099853515625,167.16000366210938,104.95999908447266,304.0899963378906,169.5,105.52999877929688,306.6199951171875,65136000,21795400,22360800
2023-05-04,163.73397827148438,103.97289276123047,299.5853271484375,165.7899932861328,104.69000244140625,305.4100036621094,167.0399932861328,105.5999984741211,307.760009765625,164.30999755859375,103.97000122070312,303.3999938964844,164.88999938964844,105.48999786376953,306.239990234375,81235400,23419500,22519900
2023-05-05,171.41748046875,104.84685516357422,304.7253112792969,173.57000732421875,105.56999969482422,310.6499938964844,174.3000030517578,105.87999725341797,311.9700012207031,170.75999450683594,104.11000061035156,304.2699890136719,170.97999572753906,104.81999969482422,305.7200012207031,113453200,26639300,28197100
2023-05-08,171.34835815429688,107.03179931640625,302.7634582519531,173.5,107.7699966430664,308.6499938964844,173.85000610351562,107.95999908447266,310.20001220703125,172.11000061035156,105.16000366210938,306.0899963378906,172.47999572753906,105.18000030517578,310.1300048828125,55962800,26511400,21318600
